,RatingID,UserID,WineID,Rating,Rating_Pred_Tensor
4540,18999852,2007388,161385,4.0,3.6607196
4541,20412817,1910943,167123,4.0,2.3843553
4542,18999782,1257772,167698,4.0,3.126521
4543,14561574,1025376,141522,4.5,2.4315267
4544,20414069,1934344,150259,2.5,2.6646748
4545,5396034,1063730,180372,5.0,3.7851503
4546,20413001,1025317,102416,4.0,2.874672
4547,20413260,1219236,102416,4.0,2.0802493
4548,20413304,1690656,156788,4.0,3.0871885
4549,20413645,1025218,103044,5.0,3.0048647
4550,20413463,1491569,186518,4.5,3.1358917
4551,18997721,1248036,198539,4.0,2.0885017
4552,20345181,1001001,165325,4.0,3.0048647
4553,18998107,1906019,166413,4.0,2.3651278
4554,17539616,1238770,150710,4.5,3.429965
4555,20347429,1690656,102416,4.0,3.089177
4556,18998303,1690656,103044,5.0,2.9114892
4557,20346098,1853544,173656,4.0,2.5836983
4558,20344457,2062261,103044,3.5,1.9340827
4559,17532035,1016990,180372,4.5,3.4335308
4560,20341618,1768735,170700,2.0,3.1242924
4561,14642408,1039698,162224,4.0,3.0880694
4562,20341808,1229072,120891,3.5,2.035851
4563,20341896,2060726,152436,3.0,2.035851
4564,20342456,2056046,181653,5.0,3.0365849
4565,20342381,2013933,137825,4.0,2.8748937
4566,20342285,1307018,189978,4.0,2.07364
4567,20342023,1852313,185840,3.0,3.704534
4568,20346741,1848981,118229,4.0,2.0885017
4569,17488771,1977203,180214,4.0,3.1363957
4570,20346784,1569873,173524,4.0,3.3606243
4571,17488634,1078157,180214,5.0,3.598864
4572,20346893,1994574,190547,3.0,3.0568388
4573,20347179,1017777,107962,4.5,2.8651564
4574,20346594,1367980,149867,3.5,2.8529534
4575,20347287,1242920,139666,3.5,3.4483576
4576,20364314,1418869,131133,3.5,2.9252586
4577,14604836,1277596,148084,4.5,3.3449621
4578,17489060,1229526,172566,4.0,3.5842323
4579,11950611,1149765,182725,5.0,2.0885017
4580,3145303,1800706,182725,4.0,3.7841442
4581,20365065,1253475,180866,4.0,3.3515744
4582,20370540,1478241,180866,4.0,2.2728658
4583,11952264,1311870,143599,3.5,3.1977131
4584,14609954,1303564,180214,4.5,3.1363957
4585,14615478,1501305,121686,4.0,3.0774612
4586,10814131,1501305,121686,4.0,3.0774612
4587,17486373,1359507,150710,4.0,3.0488567
4588,20345771,1233967,137825,2.0,3.1197796
4589,20366334,1915252,182482,4.0,2.0885017
4590,17485946,1319249,167698,4.0,2.2557068
4591,17498800,1459010,135162,3.5,3.135707
4592,20367053,1410837,195092,5.0,2.918931
4593,20367483,1771292,164453,4.0,3.1678224
4594,20354926,1582501,120891,3.5,2.035851
4595,20354698,1303695,186089,3.5,3.379907
4596,20354301,2000841,154592,3.5,3.6290526
4597,20355125,1319208,144301,3.0,2.4570735
4598,18962115,1574701,154651,4.5,3.051694
4599,18962116,1769692,154651,4.0,2.0885017
4600,20355284,1219156,160620,4.5,2.8643723
4601,20563425,2036173,121686,4.0,3.0771365
4602,20355727,1469834,143599,2.0,2.4498107
4603,11987484,1419150,182725,4.0,2.9085782
4604,3710509,1228658,173303,3.5,2.856818
4605,20348880,1670388,158587,4.0,3.379907
4606,20349005,1233630,167004,3.5,3.225105
4607,18970293,1741024,169518,3.0,2.959218
4608,20350200,1515371,143599,4.0,2.2013948
4609,407399,1928243,151296,4.0,2.366419
4610,18968851,1799836,166996,4.0,3.0499113
4611,20348602,1656360,114841,5.0,3.145632
4612,20348712,1577875,102416,4.0,3.5779414
4613,533914,1040428,167380,5.0,4.071391
4614,20344351,1647002,163384,4.0,2.2763748
4615,20344157,1278474,167123,3.5,3.0048647
4616,18969157,1033638,120109,4.0,3.1257393
4617,11934080,1017932,185840,4.0,3.984816
4618,18969131,1645796,148513,4.0,2.3674035
4619,20352605,1960416,120109,5.0,3.982962
4620,20352218,1529681,199786,4.0,2.2777984
4621,18964288,1899976,182482,3.5,4.084647
4622,20559082,1951660,131228,4.0,3.046701
4623,20353657,1893838,105617,3.5,2.4447927
4624,18965062,1591154,128442,4.0,3.0048647
4625,18965036,1099086,173710,4.5,2.456125
4626,17490801,1455851,102318,3.0,2.8619123
4627,20352969,1367207,177587,3.5,3.1111808
4628,17490447,1278364,181331,4.5,3.4333417
4629,20353424,1421177,162038,3.0,2.0885017
4630,18963205,1861561,161084,3.0,2.0885017
4631,17491825,1448539,167698,5.0,2.0885017
4632,8726125,1365613,160163,4.5,3.039714
4633,17487235,1440459,100804,4.0,3.1121264
4634,12342236,1247454,142354,4.0,3.5742722
4635,18961139,1355787,166392,3.0,3.0228732
4636,20319522,1039949,166673,5.0,3.6231804
4637,20317432,1040735,102416,5.0,3.089177
4638,20317779,1427723,186960,4.0,2.541274
4639,17492586,1739668,148097,4.0,2.6475482
4640,17491656,1016756,147587,4.0,3.5563922
4641,20361456,1716692,126303,3.0,2.9120295
4642,12345892,1354755,129358,3.5,2.1010566
4643,18960050,1838652,178777,4.0,3.5952072
4644,20320136,1163408,170303,4.0,2.9526134
4645,20361312,1678209,127919,4.5,3.6451595
4646,18960781,1491286,170414,4.0,3.4877658
4647,17657490,1135104,149871,3.0,3.6290526
4648,20321989,1744436,197868,4.0,3.1888287
4649,20321890,1704861,166933,3.5,2.0268655
4650,18995794,1918907,125819,4.0,3.0280988
4651,18995178,1634167,181653,5.0,2.0885017
4652,20323541,1305856,143425,4.0,2.0885017
4653,20318729,1420970,160950,4.0,3.66531
4654,20318682,1359477,166361,3.5,2.0885017
4655,20323333,1359468,120891,4.0,2.8616483
4656,20324926,1017627,148816,3.5,2.2196138
4657,20324012,1290152,149220,3.5,2.0987787
4658,18967165,1676723,103044,5.0,4.0207467
4659,17659408,1358478,165783,4.0,2.4499059
4660,20369237,1715952,127610,5.0,3.675753
4661,20369611,1058955,181653,4.5,3.7293031
4662,20358967,1978341,109378,3.5,3.0525534
4663,17656619,1025120,180214,4.0,3.598864
4664,17658151,1017464,102318,5.0,3.8981943
4665,20642337,1355847,114725,4.0,2.9114337
4666,20371149,1356376,173732,2.5,3.6415732
4667,18996518,1897401,105618,4.0,2.4230094
4668,18995511,1600691,105071,3.0,2.0391953
4669,20370048,1224161,111020,3.0,2.0885017
4670,17656906,1040435,180214,5.0,3.598864
4671,20368493,1467502,144447,2.5,1.6346043
4672,20367939,1958547,163384,3.5,3.0799277
4673,18995579,1040453,135157,5.0,3.0936325
4674,18997043,1255934,180812,3.5,3.4333417
4675,14467501,1001566,159049,5.0,1.7703785
4676,20362619,1017639,152135,2.0,2.0029144
4677,5421426,1629972,158534,4.0,3.684795
4678,18969748,1266099,165893,4.0,2.867419
4679,20362583,1307596,150088,4.0,2.8750153
4680,20362886,1938571,147872,4.0,2.0885017
4681,20363122,1854220,128247,3.0,2.0977674
4682,18970056,1025547,167698,5.0,3.5508125
4683,20363695,1947315,170495,4.0,3.5872169
4684,18966678,2012471,102137,4.0,3.203865
4685,17500133,1228770,167698,4.5,3.3905687
4686,14411484,1506313,131136,3.0,3.1230025
4687,20356570,1025296,180866,4.0,2.549454
4688,20356909,1078834,180866,4.0,3.649128
4689,14435514,1224428,187272,3.5,3.3515744
4690,20359269,1358687,161462,4.0,3.3657005
4691,20357062,1229568,194151,4.0,2.1646066
4692,20357535,1253998,151905,4.5,3.9001424
4693,11181735,1801574,163640,3.5,3.3979797
4694,18969644,1174649,180812,4.0,3.934471
4695,18969582,1746959,171563,4.0,2.2358253
4696,19728619,1778422,200095,4.0,2.8979788
4697,19729736,1682476,181331,4.5,3.5888283
4698,19729828,1743823,103044,4.0,3.0048647
4699,19726923,1899452,181653,4.0,2.1395166
4700,19727116,1615962,143697,3.5,2.8590598
4701,19727114,1992889,129032,4.0,3.2987852
4702,4250784,1355350,194151,5.0,2.2703474
4703,17494555,1804136,180214,4.0,3.1363957
4704,14245564,1687097,190549,3.5,2.0885017
4705,19726912,1301799,143057,4.0,2.0885017
4706,20684081,2028592,151512,4.5,3.6236172
4707,20392502,1359508,110011,3.0,2.8074627
4708,17499512,1449866,135162,4.0,2.8817694
4709,20392880,1017409,102338,1.0,3.9050732
4710,17499354,1549887,117823,3.5,2.0164769
4711,14246668,1334304,181331,4.5,3.0388916
4712,17494625,1078728,102326,5.0,3.7608476
4713,18966636,1008204,102326,4.0,3.0259252
4714,19729426,1017112,106155,1.0,3.1093128
4715,18966647,1584117,102326,5.0,2.8714714
4716,19730200,1319247,102416,4.0,2.874672
4717,19728937,1019463,160348,3.5,3.1478844
4718,19728860,1838668,180866,4.0,3.0198605
4719,17506772,1958428,170881,3.0,3.6969807
4720,17508136,1040760,180372,5.0,3.7851503
4721,19729498,1355787,165469,3.0,3.174339
4722,19729188,1254070,181331,4.5,2.0885017
4723,19452844,1889261,177714,1.0,2.0885017
4724,20692231,1098449,114725,4.5,3.4568624
4725,17506719,1685245,167698,3.0,2.2557068
4726,19731460,1550941,152599,4.0,2.8407073
4727,19452876,1254072,172118,4.0,2.5259292
4728,9058419,1009644,160163,5.0,2.2818372
4729,19721547,1478328,143599,4.5,2.0885017
4730,19732308,1356439,161462,4.0,2.5114903
4731,19733216,1583382,105617,4.0,2.5635316
4732,12229648,1456415,161385,4.0,2.4861593
4733,19727742,1559598,166223,4.5,2.5936708
4734,19728000,1364315,102416,4.0,2.658687
4735,19450508,1833620,165666,3.5,2.3298314
4736,19450496,1676781,118205,4.0,2.0885017
4737,19452370,1529121,181653,2.5,2.7175012
4738,19733685,1918478,196812,4.0,3.0999951
4739,19733594,1008197,102416,5.0,2.658687
4740,17502312,1632331,180372,5.0,3.945779
4741,20389659,1355847,148804,4.0,2.1819057
4742,17501329,1025875,180214,5.0,3.1363957
4743,20390033,1825743,165672,4.0,3.5438216
4744,11153867,1582315,160452,5.0,3.0782824
4745,20400147,1234014,195778,3.0,3.61554
4746,20400240,2037346,109742,4.0,3.0048647
4747,14154451,1334291,192595,3.5,2.281533
4748,20390443,2007804,160742,1.0,3.7021987
4749,17507292,1229152,148084,3.5,2.7763348
4750,20390735,1447006,146598,3.5,2.267323
4751,20399435,1307626,146598,3.0,2.0771484
4752,19438203,2047526,167698,5.0,2.2557068
4753,20399098,1239303,180866,3.0,3.8581464
4754,17465892,1752440,167698,4.5,2.2557068
4755,14170720,1099375,167698,2.0,4.071656
4756,14166239,1998341,167698,4.0,3.5508125
4757,19437701,1305347,167698,4.0,2.4316196
4758,20399043,1018031,148816,1.0,3.582591
4759,20394635,1616450,170688,4.0,3.017566
4760,19455076,1305324,181653,4.5,3.4092703
4761,19455320,1321015,166156,3.5,2.1485343
4762,17466492,1856139,180372,4.0,3.4335308
4763,20394489,1233936,165072,4.0,4.1149693
4764,8753842,1508417,131522,3.0,3.309822
4765,20391626,1508417,174113,3.0,2.9651363
4766,20391581,1355433,145119,3.5,2.8433354
4767,14143532,1356401,160004,3.5,3.0649614
4768,19455567,1667243,106237,4.0,1.9675934
4769,19455163,1826123,167698,4.5,3.126521
4770,20387182,2025603,172118,3.0,2.335886
4771,20567092,1698840,131228,5.0,3.719707
4772,19453360,1077189,154645,4.0,3.0152483
4773,19454082,1265955,161290,4.0,3.488875
4774,20393670,1876533,173656,4.5,2.0885017
4775,20389038,1595551,200107,2.5,3.6290526
4776,19749825,1508846,146598,3.0,2.8673596
4777,19749984,1928535,103044,4.0,3.6415732
4778,19451125,1018032,177881,5.0,3.6415732
4779,19748073,1529263,181653,2.5,3.0365849
4780,14592823,1549908,163384,3.0,2.6629267
4781,19746976,1470656,169453,4.0,3.1467795
4782,19747000,1721462,140540,3.5,3.0680509
4783,19746278,1768220,148816,3.5,2.1424096
4784,19746622,1910943,104347,4.0,2.274997
4785,19742632,1808723,180866,4.5,2.8651257
4786,19742856,1355441,118229,3.5,2.0028362
4787,14564833,2042619,128247,3.0,2.852538
4788,19743946,2037096,104347,5.0,3.0243862
4789,19454804,1467024,108368,3.5,2.8523536
4790,19743218,1679985,165120,3.0,2.0885017
4791,19743326,1946579,134797,4.0,3.1093128
4792,19737666,1228456,170585,4.0,2.8012235
4793,19735418,1059000,163640,4.0,3.0471675
4794,19737786,1229563,176815,4.5,3.4524271
4795,19737659,1025944,180866,5.0,3.649128
4796,19735176,1017883,137825,4.0,3.1806056
4797,13775940,1318710,161350,4.0,3.3731651
4798,19443419,1586860,180812,1.0,3.4333417
4799,19443570,1305312,167698,4.5,2.8672576
4800,19747816,1457070,200469,3.5,2.8074627
4801,19435731,1218284,133989,4.0,3.1404548
4802,19747180,1905953,129352,4.5,3.3788965
4803,19436156,1533507,102326,4.0,2.7998097
4804,19435803,1021536,167698,1.0,2.0885017
4805,17508939,1017969,188463,4.0,2.2572184
4806,19720056,1443026,162162,5.0,3.0272417
4807,19719882,1753755,102416,4.0,2.0885017
4808,17511363,1951707,167698,4.0,2.2048628
4809,19719316,1302632,181653,2.5,2.3724606
4810,17511999,1555171,127610,4.0,3.08225
4811,19443783,1827855,159495,4.0,2.2049205
4812,19725104,1358473,181653,4.0,2.7175012
4813,19724997,1469349,173303,4.0,4.0493646
4814,8736558,1363704,122751,4.0,2.8679347
4815,19442411,1484727,168990,3.0,3.0499113
4816,19442356,1681600,157719,4.0,2.8529534
4817,19722725,1305348,117823,4.0,2.0885017
4818,19720899,1635496,142741,3.0,2.236811
4819,19719494,1967222,155265,3.5,3.1353462
4820,19719656,1920427,157719,5.0,3.4258966
4821,19719032,1911334,167123,3.0,3.0048647
4822,19719392,1449630,170303,3.0,2.5600715
4823,19722253,1294917,134560,4.0,2.1570654
4824,19744698,1025614,164036,4.0,3.0159621
4825,19744722,1876533,165750,4.0,2.0885017
4826,19438757,1876533,165750,4.0,2.0885017
4827,19744278,2056075,130580,4.0,1.5575213
4828,19723880,1003497,102416,3.0,4.076454
4829,19723980,1539453,165471,4.5,2.873885
4830,19435088,2037882,130749,3.5,2.7571828
4831,17515408,1392436,170801,1.0,1.4140666
4832,19745972,1392436,170801,1.0,1.4140666
4833,19745218,1174649,121564,3.0,3.881806
4834,12239260,1828607,160775,3.5,2.0334897
4835,19744479,1356493,187644,2.5,2.1712258
4836,17513002,1741813,167698,4.5,2.8672576
4837,17512673,1914940,180372,3.0,3.037133
4838,19745838,1652425,163640,3.5,1.9524455
4839,19745665,1229569,155283,3.5,3.8998775
4840,19725999,1971054,149438,4.0,3.0564327
4841,19726565,1305334,183665,3.0,2.1680546
4842,19726398,2010250,129032,4.0,4.052707
4843,19724476,1755326,166395,4.0,3.6780543
4844,19439364,1687760,182482,4.0,3.1023574
4845,19723007,1354594,137825,3.0,3.1197796
4846,19722844,1440627,137825,3.5,2.8748937
4847,20401088,1750147,155283,3.5,2.8355622
4848,20419429,1040449,154565,5.0,3.7745194
4849,20419413,1233231,128942,4.0,2.8400483
4850,20424826,1218639,107962,4.0,3.2380667
4851,19436224,1834879,164200,3.0,2.3843553
4852,20424233,1188819,180866,3.0,3.649128
4853,19436738,1690632,100804,5.0,2.433421
4854,19436768,1017969,199699,4.5,2.3719215
4855,17646491,1886068,101003,4.0,2.0885017
4856,20424178,1653363,192572,4.0,3.1185913
4857,13763555,1025930,183715,4.0,3.0380006
4858,17645771,1040851,172566,3.0,2.3050303
4859,15829676,2037621,149871,5.0,3.4060118
4860,19436279,1975800,180214,3.0,2.0885017
4861,20420591,1647883,167123,3.5,2.0885017
4862,20421645,1600147,149547,4.5,2.0885017
4863,19434263,1703023,105441,5.0,3.1579752
4864,19434487,1954635,163384,3.0,2.8816702
4865,20421621,1678211,181331,5.0,3.7539914
4866,20735644,1266061,114725,4.5,2.4840212
4867,13757977,1058969,187502,5.0,3.9925737
4868,11219465,1806724,129358,3.0,3.1299531
4869,18987704,1511335,167698,3.5,3.126521
4870,15766392,1023206,167698,5.0,3.8648071
4871,20423293,1493940,195778,2.0,3.1224737
4872,20383269,2007552,106192,3.0,2.0237398
4873,20382508,1356418,134942,4.0,1.972549
4874,20425350,1228953,149540,4.5,2.5009565
4875,11222628,1355475,173078,3.5,2.925723
4876,20426006,1792626,144304,3.0,4.0422635
4877,20425624,1016886,169854,5.0,3.561812
4878,18991970,1233674,154934,4.5,3.3604631
4879,20425935,1008689,104347,5.0,4.0789976
4880,20425930,1008689,102416,5.0,4.076454
4881,17645507,1922944,153740,4.0,3.4060116
4882,20422514,1952050,143599,4.0,3.1977131
4883,20422548,1959949,127096,4.0,3.1654973
4884,20422211,1225303,105702,4.5,3.63438
4885,18991300,1233742,167698,4.5,2.912251
4886,20423718,1025758,166418,4.0,2.8728876
4887,18991114,1058922,178367,3.5,3.851355
4888,20422325,1595551,148124,4.0,3.588785
4889,17639868,1243129,165120,4.5,3.4734054
4890,17639903,1242578,102318,4.5,3.428144
4891,20560554,1017072,142741,3.0,3.1127124
4892,17650224,1099281,172754,4.5,2.334167
4893,18988533,1017687,198096,3.0,2.0885017
4894,20426676,1234024,143057,4.0,2.867419
4895,20426248,1228155,147599,4.5,2.880715
4896,17640779,1762898,158326,4.0,2.2576973
4897,20408253,1302496,194151,4.0,2.0885017
4898,256498,1036608,185890,4.0,3.75343
4899,17640972,1018075,101267,2.0,3.0272417
4900,18987441,1025278,166602,5.0,2.2000353
4901,20407029,1693239,165666,4.0,3.1274214
4902,18986952,1243030,163384,3.0,3.0799277
4903,18989170,1233913,167698,4.0,2.2557068
4904,20428824,2060050,166585,2.0,4.104904
4905,20428092,1999987,178425,3.0,3.0568388
4906,20428137,1355223,137825,4.0,3.1197796
4907,20428635,1908645,130158,3.5,3.821408
4908,6127391,1135117,160620,5.0,3.118728
4909,17652039,1040549,148097,5.0,3.067892
4910,17652066,1040748,167698,5.0,2.8672576
4911,20433183,1357351,200196,4.0,2.8074627
4912,20432818,1018072,102338,4.0,4.0884295
4913,18983390,1266090,197127,4.0,3.1548913
4914,20433116,1278456,152599,4.0,2.8407073
4915,20433161,1229528,104285,4.0,3.1654973
4916,20430546,1229240,149540,4.0,2.8074627
4917,20430561,1229025,104285,3.0,2.2006602
4918,20431042,1016976,144882,5.0,3.682157
4919,20430239,1017294,110011,5.0,3.6969807
4920,20427413,1964421,109962,4.0,2.1646066
4921,20427430,1229533,147599,3.5,2.5374827
4922,18984136,1441762,167698,4.0,3.126521
4923,20432704,2002358,142900,3.0,3.7539914
4924,18984151,1012208,162015,3.0,3.6415732
4925,18984152,1859276,143425,3.5,3.2104826
4926,18984171,1902929,152135,2.5,3.6068587
4927,20427720,1040566,102416,4.0,2.658687
4928,20427551,1227791,147599,4.5,3.0956974
4929,20427856,1411499,188474,3.5,2.6071117
4930,17649571,1241081,189572,4.5,3.4418194
4931,20432971,1234039,166524,4.0,3.5313888
4932,20433631,1800380,101036,4.0,3.1398754
4933,18983141,1024802,167698,5.0,4.071656
4934,20432057,1605173,101284,3.0,3.61059
4935,18983902,1817928,103044,3.0,3.6415732
4936,17685917,1356176,127610,4.0,3.08225
4937,20375654,1358473,181331,4.0,2.6646748
4938,18991832,1025750,120271,5.0,3.9482136
4939,20378683,1899844,154349,4.0,2.8705862
4940,20376125,1194092,135584,4.0,3.4877841
4941,20378599,1017403,173656,5.0,3.030258
4942,20376359,1228795,166933,3.5,2.2785597
4943,20376376,1018077,104285,4.5,2.9586654
4944,15794643,1706319,160128,4.0,3.0935209
4945,18992204,1056657,102326,3.5,3.7608476
4946,20377125,1015671,129352,5.0,3.4425287
4947,17683370,1198001,131993,3.5,3.1392267
4948,20377353,1451949,194151,4.0,3.113112
4949,20378176,1017321,102326,5.0,3.4249718
4950,20372771,1304823,132945,4.0,2.5198505
4951,17695136,2025290,167698,3.5,1.9580828
4952,20379065,1751360,158587,3.0,2.8049352
4953,20396815,1020056,130580,4.0,3.5412061
4954,18989891,1254122,181653,2.5,2.3724606
4955,18989902,1001560,130551,4.5,2.4749851
4956,19445485,1025528,159489,5.0,4.0915375
4957,20395013,1726492,150733,4.0,2.0706651
4958,20395225,1253849,147599,4.0,1.9367024
4959,19445511,1056561,170740,3.0,2.1570654
4960,20398816,1232111,124089,3.5,3.1968608
4961,20401387,1228756,165858,4.0,2.7261038
4962,19446983,1238146,142231,3.5,3.4273443
4963,20398542,1040762,129032,4.0,3.6484053
4964,20398382,1226924,197337,3.5,2.5978394
4965,19446265,1442352,147079,4.0,3.4006715
4966,20397805,1015469,102416,5.0,3.0418358
4967,19446270,2038803,170570,4.0,2.024269
4968,15811200,1592859,180214,4.0,1.9399145
4969,17687539,1229603,199982,3.0,2.8987644
4970,19445706,1025392,163384,4.0,3.7544868
4971,19446083,1078498,167698,4.0,3.126521
4972,20395731,1059008,163384,4.0,3.3365738
4973,20395102,1233816,149045,3.5,1.9389373
4974,20398133,1024698,158587,4.0,3.6415732
4975,20385467,1355401,161382,3.0,3.6256588
4976,17688578,1040657,180214,5.0,2.277686
4977,15909162,1058964,132210,4.0,3.07791
4978,20385637,1685498,168990,4.0,4.025092
4979,20387083,1025883,182482,3.5,2.0885017
4980,20383907,1194398,150225,3.5,3.0815973
4981,20384245,1478292,139666,2.5,2.0885017
4982,20384157,1932319,148936,3.5,3.7915733
4983,989016,1017223,149525,4.0,3.0850992
4984,20605999,1977603,114725,4.0,3.8474329
4985,19454318,1025614,137482,5.0,3.0499113
4986,20386409,1033666,161525,4.0,3.5938582
4987,20379542,1058964,131133,3.0,2.8134916
4988,20379517,1562218,102416,3.0,3.7595944
4989,6219432,1023734,100648,4.0,3.6036594
4990,6219466,1040873,188474,3.0,1.7214439
4991,20379431,1229619,107962,4.5,3.0470257
4992,19447329,1254004,197337,3.5,3.1003008
4993,15848632,1796298,140540,4.0,2.4350789
4994,20380589,2062632,170892,3.0,3.7113528
4995,20380684,1078722,183665,4.0,3.8746295
4996,20381068,1018081,170941,5.0,3.1242924
4997,20379680,1567379,106403,3.0,3.6878097
4998,19446593,1226724,167698,4.0,2.0885017
4999,20381232,1242851,122003,4.0,3.1427913
5000,19447968,1040801,181653,4.0,2.7175012
5001,17688834,1040149,180214,5.0,3.1363957
5002,17664680,1039865,188680,4.5,1.9579604
5003,20790186,1355417,114725,4.0,3.8474329
5004,20373273,2043877,148804,3.5,4.0645304
5005,20372481,1534211,148804,3.0,2.1819057
5006,20371742,1910349,142900,3.5,2.0885017
5007,20385024,1018094,197868,5.0,3.4740615
5008,17664629,1020368,167698,5.0,3.126521
5009,17664510,1229526,172566,3.5,3.5842323
5010,17664512,1229114,198762,3.0,3.8987334
5011,17664575,1078738,167698,4.5,3.3905687
5012,20383616,1013688,164036,5.0,3.1049962
5013,14495440,1320754,106466,4.0,3.4060116
5014,20373748,1474015,170495,3.5,3.250587
5015,18988889,1013688,164200,4.0,2.9114892
5016,9073824,1119247,154349,5.0,2.1721804
5017,20373980,1014419,110357,5.0,4.105097
5018,19448879,1077769,167698,4.0,3.578396
5019,19448514,1025811,167698,4.5,2.912251
5020,17664239,1040798,199982,5.0,3.1557598
5021,19448596,1547004,178887,3.5,2.3411977
5022,20483678,2062261,102416,4.0,2.0802493
5023,20483704,1025958,146405,3.5,2.1558733
5024,20483612,1040603,170585,4.5,3.0085278
5025,19449167,1016654,102416,3.5,3.5936382
5026,19449351,1219266,151308,3.5,3.4734054
5027,19445874,1538588,104898,4.0,3.4194536
5028,17661658,1471882,104982,3.0,3.6627808
5029,17661214,1025902,167698,5.0,4.071656
5030,19449657,2000737,150212,4.0,1.9207796
5031,20482940,1008165,102416,5.0,3.4268785
5032,17667682,1008185,101003,5.0,3.5872169
5033,17667746,1164125,143599,3.5,3.4318993
5034,20493986,1164125,143599,3.5,3.4318993
5035,19449941,1932815,170714,4.0,3.077654
5036,19450145,1610951,168990,4.0,4.025092
5037,17667446,1362453,167698,3.5,3.5508125
5038,20484371,1099378,111125,4.0,1.9675934
5039,17654336,1040735,167698,5.0,2.8351705
5040,20486076,1017599,102416,5.0,3.4268785
5041,19039046,1018079,181653,3.5,3.8821547
5042,17659061,1025760,185557,4.0,3.5347075
5043,19011080,1687408,167698,3.0,3.5508125
5044,20486775,1208233,150046,4.0,3.1977131
5045,19010614,1969300,167698,4.0,2.912251
5046,15923301,1853339,163384,2.5,2.6629267
5047,20487681,1693686,158587,4.0,2.5103612
5048,20484817,1552644,178485,3.5,3.0022793
5049,17658815,1226235,199605,4.0,2.5106301
5050,20487512,1008197,167123,4.0,2.3843553
5051,20484919,1035742,176815,4.0,2.0885017
5052,19010968,1025570,143425,5.0,3.7200294
5053,20488163,2005928,149245,4.0,2.8979788
5054,20738817,1001684,170861,5.0,4.0674706
5055,20487708,1883733,126303,3.5,2.5508459
5056,20487707,1977022,137825,4.0,2.9726114
5057,20487328,1987955,160947,3.5,3.379907
5058,20569782,1223272,133023,4.5,4.1167684
5059,20490953,1229404,110496,2.5,3.1389792
5060,20490287,1017723,110262,5.0,4.1178665
5061,20470049,1798082,130580,4.0,4.104396
5062,17655395,2050070,142231,4.0,2.0841165
5063,20470159,1958666,106456,3.0,3.0956974
5064,20488850,2012275,102416,4.0,2.658687
5065,362601,1210791,183715,5.0,1.945941
5066,20491883,1355393,165410,4.0,2.035851
5067,19040171,1025282,167698,5.0,3.126521
5068,6193861,1040849,110109,5.0,4.017193
5069,17656360,1460511,180214,4.0,2.277686
5070,20469717,1422684,147896,4.0,3.1612048
5071,17655819,1266101,167698,4.0,2.8672576
5072,19039297,1715129,198779,3.5,3.0885358
5073,20567844,1754368,173524,3.5,2.872305
5074,20469725,1017920,170570,4.0,3.046259
5075,20470205,1228240,109072,4.5,3.0997114
5076,20468759,1476857,152567,4.0,3.1060286
5077,19038432,1018004,182482,5.0,3.1023574
5078,20495171,1755326,167123,3.0,3.6415732
5079,20494471,1355142,141732,3.5,2.0885017
5080,15868688,1354480,153971,3.0,2.2127256
5081,20494064,1018005,159415,3.0,2.247078
5082,19013582,1020047,110109,5.0,2.7681947
5083,20492866,1017457,130580,5.0,2.0885017
5084,19013789,1018062,167698,4.0,2.0885017
5085,20492309,1233607,109512,3.0,3.435651
5086,20492454,1242824,144301,2.5,3.3758078
5087,20492302,1012208,159495,5.0,3.37533
5088,20492509,1361397,177981,3.0,2.099353
5089,19012612,1012208,159495,5.0,3.37533
5090,19012800,2025526,104347,4.0,3.0243862
5091,20560448,1581473,100847,3.5,2.8374119
5092,19012540,1009632,170939,4.0,3.6590018
5093,20489147,1554227,124089,4.0,3.4184108
5094,15876689,1881445,147587,4.0,3.113112
5095,20488636,1015620,188386,3.5,3.6290526
5096,20488997,1663982,181653,4.0,3.0365849
5097,17637504,1017234,180214,5.0,3.598864
5098,17637613,1443888,132945,3.0,2.0666494
5099,20494714,1017690,180866,3.0,3.649128
5100,15974554,1025924,153397,4.5,2.9151673
5101,17637908,1464638,167698,4.0,2.2557068
5102,20440869,1739046,160947,3.5,2.0885017
5103,20750792,1001814,120067,4.0,4.096813
5104,10774948,1210779,131522,2.0,3.0955548
5105,20441225,1015942,126500,4.5,2.0885017
5106,15963002,1926024,165194,4.0,2.8481164
5107,19008553,1023528,163384,4.0,4.141569
5108,20437874,1219232,195778,4.0,3.113661
5109,20437882,1838493,150733,2.0,3.1307194
5110,20435271,1017874,148816,5.0,3.3949113
5111,19012962,1455851,137825,4.0,2.8748937
5112,19009461,1355381,195477,3.0,2.3719215
5113,17663673,1025964,167698,3.5,1.9580828
5114,20439728,1361678,161462,3.0,3.3657005
5115,14790378,2023548,144882,4.0,2.8464818
5116,14788236,1215050,102326,4.0,3.4249718
5117,19044523,1076675,105071,4.0,3.0302644
5118,20457187,1009018,173656,5.0,3.9910996
5119,20458260,1017395,170476,5.0,4.0835695
5120,19044824,1102518,167698,3.5,3.8648071
5121,17642658,1016690,180372,5.0,3.4335308
5122,20458237,1017399,189921,5.0,2.0885017
5123,19043642,1266076,180214,3.5,2.2776859
5124,20458520,1354412,165410,4.0,2.0885017
5125,20459890,1228995,104285,4.5,2.0885017
5126,19037105,1025404,107132,3.0,3.1358976
